repo_url,commit_hash,model_file_path,serialization_format
KoichiYasuoka/bert-large-japanese-luw-upos,f5822b9efeda3fb822ee966a0076852418fba906,KoichiYasuoka/bert-large-japanese-luw-upos/pytorch_model.bin,torch.save
KoichiYasuoka/bert-large-japanese-luw-upos,f5822b9efeda3fb822ee966a0076852418fba906,KoichiYasuoka/bert-large-japanese-luw-upos/supar.model,torch.save
KoichiYasuoka/bert-large-japanese-luw-upos,9cc366e60f992ab25916e0d0e7e8e7820582d804,KoichiYasuoka/bert-large-japanese-luw-upos/supar.model,torch.save
KoichiYasuoka/bert-large-japanese-luw-upos,839f8b588ee76ef6b0e3c349013d21524fd4375c,KoichiYasuoka/bert-large-japanese-luw-upos/pytorch_model.bin,torch.save
KoichiYasuoka/bert-large-japanese-char-extended,bd2ec84a1b6b0dde362774944393a0493bc7b851,KoichiYasuoka/bert-large-japanese-char-extended/pytorch_model.bin,torch.save
KoichiYasuoka/bert-base-thai-upos,b3b201fedfee027b03ca56b941e55fc82d799164,KoichiYasuoka/bert-base-thai-upos/supar.model,torch.save
KoichiYasuoka/bert-base-thai-upos,486e105dcc22455b57c8fa338cd58fd921372044,KoichiYasuoka/bert-base-thai-upos/pytorch_model.bin,torch.save
KoichiYasuoka/bert-base-thai-upos,a0121d1e2a2bd81b53a132fa3e6b5e9e648c769e,KoichiYasuoka/bert-base-thai-upos/pytorch_model.bin,torch.save
KoichiYasuoka/bert-base-thai-upos,f93b9ba84118c4172a9da7f209e40a75c00d5ba5,KoichiYasuoka/bert-base-thai-upos/pytorch_model.bin,torch.save
KoichiYasuoka/bert-base-japanese-upos,da8b4ec4991cfa3cad457edf8ec4a98b6ec55ff9,KoichiYasuoka/bert-base-japanese-upos/supar.model,torch.save
KoichiYasuoka/bert-base-japanese-upos,92e768f54aae57b7cf25c6b392cc9e46bbee429d,KoichiYasuoka/bert-base-japanese-upos/pytorch_model.bin,torch.save
KoichiYasuoka/bert-base-japanese-unidic-luw-upos,b9ed3ff80dec8b8890849f75b001525385081eda,KoichiYasuoka/bert-base-japanese-unidic-luw-upos/pytorch_model.bin,torch.save
KoichiYasuoka/bert-base-japanese-unidic-luw-upos,b9ed3ff80dec8b8890849f75b001525385081eda,KoichiYasuoka/bert-base-japanese-unidic-luw-upos/supar.model,torch.save
KoichiYasuoka/bert-base-japanese-unidic-luw-upos,6514e69e6afe77f2475a22935be700959a6bed4b,KoichiYasuoka/bert-base-japanese-unidic-luw-upos/pytorch_model.bin,torch.save
KoichiYasuoka/bert-base-japanese-unidic-luw-upos,6514e69e6afe77f2475a22935be700959a6bed4b,KoichiYasuoka/bert-base-japanese-unidic-luw-upos/supar.model,torch.save
KoichiYasuoka/bert-base-japanese-luw-upos,b2eb9a9ade424068343778300477dc34708c939e,KoichiYasuoka/bert-base-japanese-luw-upos/pytorch_model.bin,torch.save
KoichiYasuoka/bert-base-japanese-luw-upos,b2eb9a9ade424068343778300477dc34708c939e,KoichiYasuoka/bert-base-japanese-luw-upos/supar.model,torch.save
KoichiYasuoka/bert-base-japanese-luw-upos,bfdde8a55e6f0eaf40c7f5dba9148ffc5b6c6693,KoichiYasuoka/bert-base-japanese-luw-upos/pytorch_model.bin,torch.save
KoichiYasuoka/bert-base-japanese-luw-upos,bfdde8a55e6f0eaf40c7f5dba9148ffc5b6c6693,KoichiYasuoka/bert-base-japanese-luw-upos/supar.model,torch.save
KoichiYasuoka/bert-base-japanese-luw-upos,8a5ea671a4f1880430c89aad2e338e1575df6f46,KoichiYasuoka/bert-base-japanese-luw-upos/supar.model,torch.save
KoichiYasuoka/bert-base-japanese-luw-upos,b1a5d5c4e8444b86841476cda12bc5955763f48f,KoichiYasuoka/bert-base-japanese-luw-upos/pytorch_model.bin,torch.save
KoichiYasuoka/bert-base-japanese-char-extended,fa9a17e6fb100a1d403bc8bd82e42746fe698fc1,KoichiYasuoka/bert-base-japanese-char-extended/pytorch_model.bin,torch.save
Kamel/t5-darija-summarization,f0e4f74b452eae17a1e9a21fc696edc1ceaafecd,Kamel/t5-darija-summarization/model.safetensors,safetensors
Kamel/t5-darija-summarization,41d9ca7abefe07cbe1857b920942cbdd38b12c8a,Kamel/t5-darija-summarization/pytorch_model.bin,torch.save
SI2M-Lab/DarijaBERT,4025e5465fc6b3c9aa516839dd0bd039fa2e6d99,SI2M-Lab/DarijaBERT/model.safetensors,safetensors
SI2M-Lab/DarijaBERT,f7c1f3ce3c62b44d0bf36d8cfd8c11d402023dca,SI2M-Lab/DarijaBERT/pytorch_model.bin,torch.save
SI2M-Lab/DarijaBERT,ac5c08b05c9407daf10ff3cbd57c46ee1c2f5bcf,SI2M-Lab/DarijaBERT/pytorch_model.bin,torch.save
