repo_url,commit_hash,model_file_path,serialization_format
deepparag/Aeona,634e3a63a1aed2cc2f146ee89425ca679bba052a,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,555f101bb74b71a78a7e75536c0953992c0ae392,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,de0aef308aae0eea8431d1e5f2977196c892bce6,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,1a040b811334bd5eb5627fd8e4a6339482cd190a,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,823754bdb1c6b51c293000dca735d5091c71775b,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,d95341a5b623dde60cc0e11a765c248cc2962391,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,3d5a76a35f3bc98ddad1f51fc352f04f7d853144,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,ed1698d76a2a67bfc5b7c141aa1b3458f8fd6a57,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,3048898578cefe0643da9b448f3ed0533f97a459,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,120a410beeb72a1f80d939784faefda448e9f029,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,83857ae8f5246fba32270ea40116499d09afe522,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,ffd19534c6f7dd7e7874d29e6618cbd92fd20a3c,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,2d53116c733bb38af4152a4439026018fe7e8692,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,0ab0139dc1643df56fd32bffb65b235ef2f9550f,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,7a7ed7a5c886cb60f4edee8321e7332ff4b40e41,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,8435b5716dd80d7e0dde54b8b4b426592393e0ff,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,92e2209ffa2476b21cd878cece0c731b3a925365,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,b38c3a345f22137da2b57bb700bdc9c7ced5ccdf,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,66ff37925a89702f8ae8c44031069373a1a0795a,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,2347884b67050df54f4f9db87401f7b497148f3b,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,bfb121a069c5ee3a9b78cd94bae11f9ea1407317,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,11134aee37e962d9adc9c3dad5604f3dedc17c49,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,a8cd93f861e408e4e72fd5de96168dfe710d1646,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,90904c96cd8ae3a089379ee39276bbde6fc3cec9,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,8890b23cf2ef709a2438f2d9489c12c1e6a8f9c9,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,f1b95ecf756c518ba8a0b76951ba9b3f141d0b99,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,9b6efd3920757cc62076be33c21ac8efae2fa998,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,d26362aaec55f43d4ebedd42129386f1c9b1bc73,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,ee063fd44b5a8421cbaa2e59cfeb155a3cd91588,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,d75f2ab9dce5e51ab3acdf5ae0d3d38241a971b8,deepparag/Aeona/pytorch_model.bin,torch.save
