repo_url,commit_hash,model_file_path,serialization_format
pszemraj/distill-pegasus-CompMath,3f371f4ce849f9742a3eeeaf79e00ccf0879f51b,pszemraj/distill-pegasus-CompMath/model.safetensors,safetensors
pszemraj/distill-pegasus-CompMath,613e9cf07e8cbda5f062540ee605e9c66b0393cc,pszemraj/distill-pegasus-CompMath/pytorch_model.bin,torch.save
pszemraj/distill-pegasus-CompMath,e606719a529bc19673f2a6d692716cb5e578b069,pszemraj/distill-pegasus-CompMath/global_step116/mp_rank_00_model_states.pt,torch.save
pszemraj/distill-pegasus-CompMath,e606719a529bc19673f2a6d692716cb5e578b069,pszemraj/distill-pegasus-CompMath/global_step116/zero_pp_rank_0_mp_rank_00_optim_states.pt,torch.save
pszemraj/distill-pegasus-CompMath,e606719a529bc19673f2a6d692716cb5e578b069,pszemraj/distill-pegasus-CompMath/pytorch_model.bin,torch.save
pszemraj/distill-pegasus-CompMath,e606719a529bc19673f2a6d692716cb5e578b069,pszemraj/distill-pegasus-CompMath/training_args.bin,torch.save
pszemraj/distill-pegasus-CompMath,e94061addcad814531190ba2228894a2259d4008,pszemraj/distill-pegasus-CompMath/spiece.model,ONNX
projecte-aina/roberta-base-ca-cased-ner,67ba514d90857ae14e417b7ea5e81a69fb7d3453,projecte-aina/roberta-base-ca-cased-ner/pytorch_model.bin,torch.save
projecte-aina/roberta-base-ca-cased-ner,67ba514d90857ae14e417b7ea5e81a69fb7d3453,projecte-aina/roberta-base-ca-cased-ner/training_args.bin,torch.save
pritamdeka/S-PubMedBert-MS-MARCO,dc7d9a7b2e7af3c13757db15df62accffed4fab9,pritamdeka/S-PubMedBert-MS-MARCO/topic_embeddings.safetensors,safetensors
pritamdeka/S-PubMedBert-MS-MARCO,c054a40623002e83a9a5e3e1912461eaa89cae05,pritamdeka/S-PubMedBert-MS-MARCO/pytorch_model.bin,torch.save
pie/example-re-textclf-tacred,0916b802558a4e52b14392943bf61cea5a26d813,pie/example-re-textclf-tacred/pytorch_model.bin,torch.save
peterhung/vietnamese-accent-marker-xlm-roberta,e711ddf34a38458e0b362d486f35d58d90fe2135,peterhung/vietnamese-accent-marker-xlm-roberta/pytorch_model.bin,torch.save
peterhung/vietnamese-accent-marker-xlm-roberta,e711ddf34a38458e0b362d486f35d58d90fe2135,peterhung/vietnamese-accent-marker-xlm-roberta/rng_state.pth,torch.save
peterhung/vietnamese-accent-marker-xlm-roberta,e711ddf34a38458e0b362d486f35d58d90fe2135,peterhung/vietnamese-accent-marker-xlm-roberta/scheduler.pt,torch.save
peterhung/vietnamese-accent-marker-xlm-roberta,e711ddf34a38458e0b362d486f35d58d90fe2135,peterhung/vietnamese-accent-marker-xlm-roberta/sentencepiece.bpe.model,ONNX
peterhung/vietnamese-accent-marker-xlm-roberta,e711ddf34a38458e0b362d486f35d58d90fe2135,peterhung/vietnamese-accent-marker-xlm-roberta/training_args.bin,torch.save
osanseviero/keras-conv-mnist,1393ba73e789b01cdcd2f10df8f8e424acc2ccc0,osanseviero/keras-conv-mnist/tf_model.h5,h5/hdf5
orzhan/bart-transcription-aggregation,b76e500f6554fe40b32ea2713c5d7dcb65da5414,orzhan/bart-transcription-aggregation/model.safetensors,safetensors
orzhan/bart-transcription-aggregation,573c1a3428481cd10e0694a63ba781705f76d6fd,orzhan/bart-transcription-aggregation/pytorch_model.bin,torch.save
openai/clip-vit-base-patch32,27464f12df26e5f9ef924aca126424fe48b081b8,openai/clip-vit-base-patch32/tf_model.h5,h5/hdf5
openai/clip-vit-base-patch32,25b80ac580d314664a6726856f47e1fc8287e42d,openai/clip-vit-base-patch32/pytorch_model.bin,torch.save
nvidia/segformer-b0-finetuned-ade-512-512,489d5cd81a0b59fab9b7ea758d3548ebe99677da,nvidia/segformer-b0-finetuned-ade-512-512/model.safetensors,safetensors
nvidia/segformer-b0-finetuned-ade-512-512,677af011c308b27a94d3ec6098c86c31c4fb6e7d,nvidia/segformer-b0-finetuned-ade-512-512/tf_model.h5,h5/hdf5
nvidia/segformer-b0-finetuned-ade-512-512,409aa6238678e52586425365e0dc7096fb467800,nvidia/segformer-b0-finetuned-ade-512-512/pytorch_model.bin,torch.save
nvidia/segformer-b0-finetuned-ade-512-512,fbfdfbc59cd2b8d93022654fc9d09cee9a37b073,nvidia/segformer-b0-finetuned-ade-512-512/pytorch_model.bin,torch.save
nikokons/gpt2-greek,af1b6bf9ad19ef0aba42d97168b02a77085b7042,nikokons/gpt2-greek/pytorch_model.bin,pickle
nielsr/nt5-small-rc1,1915e0ece14cac356e1d28b4f7dca9d695a3e966,nielsr/nt5-small-rc1/pytorch_model.bin,torch.save
nielsr/nt5-small-rc1,1915e0ece14cac356e1d28b4f7dca9d695a3e966,nielsr/nt5-small-rc1/spiece.model,ONNX
vinvino02/glpn-nyu,cb8ce03174424af9a3315da175ead88667f0578c,vinvino02/glpn-nyu/model.safetensors,safetensors
vinvino02/glpn-nyu,25624f05a6b65c52ac45a3e28d165f8340e6ba54,vinvino02/glpn-nyu/pytorch_model.bin,torch.save
vinvino02/glpn-nyu,1fcda3c2a49f82e97d5d7f6f83cecb28298cce57,vinvino02/glpn-nyu/pytorch_model.bin,torch.save
vinvino02/glpn-nyu,aa18aa9330d203a66b5272cb3a4bd1b5565b61d0,vinvino02/glpn-nyu/pytorch_model.bin,torch.save
Intel/dpt-large,cc27b92e869fc79f52a0241addbbcd1579b66b11,Intel/dpt-large/model.safetensors,safetensors
Intel/dpt-large,9f7d1696ea4adc5cdc5c7cb1ec0397b66231cf21,Intel/dpt-large/pytorch_model.bin,torch.save
Intel/dpt-large,871282c1ac99df09b5ed0d3d5e94c0e9ed28e68e,Intel/dpt-large/pytorch_model.bin,torch.save
Intel/dpt-large,8cabe1a0e6ac57fa8dc26fe949d323ace4d61204,Intel/dpt-large/pytorch_model.bin,torch.save
Intel/dpt-large,c8d581da9d152ac360a6ea367a3068c193b0b5e5,Intel/dpt-large/pytorch_model.bin,torch.save
Intel/dpt-large-ade,6efcf5855549bdc099fb1c4509bb4487a2fb891d,Intel/dpt-large-ade/pytorch_model.bin,torch.save
Intel/dpt-large-ade,9095d6a562cde9c8f0b812618c01684f42bbc2d3,Intel/dpt-large-ade/pytorch_model.bin,torch.save
Intel/dpt-large-ade,e3293c336d34b16cbf46454f40aa3ad77a43c604,Intel/dpt-large-ade/pytorch_model.bin,torch.save
SenseTime/deformable-detr,99ace78d6054f588d3224837a904aca912820853,SenseTime/deformable-detr/model.safetensors,safetensors
SenseTime/deformable-detr,ef2269b4fa98a9cb738132da885dcb5f80e284c3,SenseTime/deformable-detr/pytorch_model.bin,torch.save
SenseTime/deformable-detr-with-box-refine,df72191392f6fd7c11f0e7771e2d1b12eb89fce4,SenseTime/deformable-detr-with-box-refine/model.safetensors,safetensors
SenseTime/deformable-detr-with-box-refine,1e8a6c40a4e689ea712908f4a64e3c15c9e1d868,SenseTime/deformable-detr-with-box-refine/pytorch_model.bin,torch.save
SenseTime/deformable-detr-with-box-refine-two-stage,52c5a7f4ad20bbf8e384c5f6033a25bf0aacff33,SenseTime/deformable-detr-with-box-refine-two-stage/model.safetensors,safetensors
SenseTime/deformable-detr-with-box-refine-two-stage,d9f8b025bd654cc5a672499877baf396cf4b40a8,SenseTime/deformable-detr-with-box-refine-two-stage/pytorch_model.bin,torch.save
SenseTime/deformable-detr-single-scale,8b45d9087a92766aa90bb2972470216923b1160f,SenseTime/deformable-detr-single-scale/model.safetensors,safetensors
SenseTime/deformable-detr-single-scale,e271bd29db67d4918195b83ab33d6d86cd97719c,SenseTime/deformable-detr-single-scale/pytorch_model.bin,torch.save
SenseTime/deformable-detr-single-scale-dc5,ac2ccf6f2a345300e956ce0b02fe6c3420ab5bec,SenseTime/deformable-detr-single-scale-dc5/model.safetensors,safetensors
SenseTime/deformable-detr-single-scale-dc5,207ff2205bb988280049aec50ada3be80d38f7d2,SenseTime/deformable-detr-single-scale-dc5/pytorch_model.bin,torch.save
nielsr/coref-roberta-base,243af0d86285fa0d2297d74b365e117fcc486d56,nielsr/coref-roberta-base/pytorch_model.bin,pickle
