repo_url,commit_hash,model_file_path,serialization_format
deepparag/Aeona,96eae2a80ab27d7b73832a48b99647c2671ee734,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,444c1534a3c9ab6230a927bc4c5e72ed28ae0a29,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,f6f4f44b4ab430063a2a027e5f71a369e0314000,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,fee06d8abb8aac8076148a6fb266a36709bb48d7,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,e181564f4d9febc16fb90d3f864454f142588fd3,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,12fb1105df09d8df7370ace9ec30e0ac0c9df17b,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,8da48b04e03d2a736552daba3535df25f94782de,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,44bd196c275ad6fe0b04c8bbcf084b1bc47dd817,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,4f3875c1338330a1031bad9c9a72c92493570fc6,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,abd1cd5e25b0db9baac0de05c4c705a1a743f16d,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,94aaa9b7c91e0fe6ce5aa350c6238561f24a4701,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,eb04b91ece851b46ce27deb2b15d8d48ab472d90,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,94beb32a807e84f3492e53b01b70994db98e8349,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,c5004a710c65ca18a5853f03e696c74579c3545a,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,1f74e29060be98a196323c49ff2a47eb20d0c2f6,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,a4c30d5dbf56739d4f6193c1131d4f0e8dc42710,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,ba6b8b48ee3667d5622d91af8f23aee9a01d49be,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,27127fab2c61ba980757262b6360d84879880c0a,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,bd88fc28c5a8de68f186d368d8aba3a34422a1c5,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,2fe7c582e35de479f258c2bdebc7eef9f326e31f,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,b456c0e330928589fad840a4cb51fdbf017e0154,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,1618b8720a1c4dc928a210afdfccd957ee3552cc,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,c09c531ec1d4471696c79d0d5fc7e120ef00bb12,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,588c70d61ec64d8050dca099840b65d83c115155,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,0ff6d95c1a99e746993b29aa18da1fad49d3ec0a,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,d09b0589bd6e34cf76a3fad98e8a214a22d1b574,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,a79c38230a2d753734a72c7cd7b869969a319841,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,48069710e91e13be247dde6572eefa1330b8c143,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,9d971a1dd095666fdc67feb6f11209c6ef6db812,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,3de28757d21b18c9cb3f18ee37767e226659120b,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,c2e035bf801dbcc97fec16d80706f6b4a7a60343,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,777cf17b02f730b521c17fe1cd639378a04b47c0,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,565eaa6f49950d0625d68750b865306125d41403,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,7f81b0149c2a19ed8676fb0121523577242e43c3,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,82a9b26eef52f911a98eae00abee7193119d80e8,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,546803b212cdc1de694e91c076e6861f362c3a12,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,cf919dcd94bcce4b85b3986ced03ff4b434aba7e,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,b47cc9b5de77346448efb3ceea0c856fc88a6ed6,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,9431727765242893e4fb098219d41514a8fca14c,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,4c558e6886ffd19d85efa47316bd6b114e3a0fb2,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,26bc2e1c8a8776ee391acf13f67bb415650c189d,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,1f140b06e4516b1bdf00e83b2847536d44dff5e2,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,1939bc2bde561ac0abc4b4d4a4087c618445cd31,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,284e84af3ac979b25b06575fe08f41677a200a8b,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,f62dc11b2b75240becae5cd052c70a7a048b39a6,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,911f6b908ae06227a7caa9301e919cdc2a96ffaa,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,87b0130768048bdfec0d1d18d2c01ca61b3787fb,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,363a89972b721480a191336c2ffa6311f9347e9f,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,3caf7e9ab6200a8782e5bbfd73a05036a12d6601,deepparag/Aeona/pytorch_model.bin,torch.save
