repo_url,commit_hash,model_file_path,serialization_format
sentence-transformers/gtr-t5-xl,23a8d667a1ad2578af181ce762867003c498d1bf,sentence-transformers/gtr-t5-xl/2_Dense/model.safetensors,safetensors
sentence-transformers/gtr-t5-xl,23a8d667a1ad2578af181ce762867003c498d1bf,sentence-transformers/gtr-t5-xl/model.safetensors,safetensors
sentence-transformers/gtr-t5-xl,0b2448c8b50fa688f209d70b083cf3ad934e0e37,sentence-transformers/gtr-t5-xl/2_Dense/pytorch_model.bin,torch.save
sentence-transformers/gtr-t5-xl,0b2448c8b50fa688f209d70b083cf3ad934e0e37,sentence-transformers/gtr-t5-xl/pytorch_model.bin,torch.save
sentence-transformers/gtr-t5-xl,0b2448c8b50fa688f209d70b083cf3ad934e0e37,sentence-transformers/gtr-t5-xl/spiece.model,ONNX
sentence-transformers/gtr-t5-large,a2c8ac47f998531948d4cbe32a0b577a7037a5e3,sentence-transformers/gtr-t5-large/2_Dense/model.safetensors,safetensors
sentence-transformers/gtr-t5-large,a2c8ac47f998531948d4cbe32a0b577a7037a5e3,sentence-transformers/gtr-t5-large/model.safetensors,safetensors
sentence-transformers/gtr-t5-large,fd31cff184d356b3a9a5794706551fc5306071a2,sentence-transformers/gtr-t5-large/2_Dense/pytorch_model.bin,torch.save
sentence-transformers/gtr-t5-large,fd31cff184d356b3a9a5794706551fc5306071a2,sentence-transformers/gtr-t5-large/pytorch_model.bin,torch.save
sentence-transformers/gtr-t5-large,fd31cff184d356b3a9a5794706551fc5306071a2,sentence-transformers/gtr-t5-large/spiece.model,ONNX
sentence-transformers/gtr-t5-base,7027e9594267928589816394bdd295273ddc0739,sentence-transformers/gtr-t5-base/2_Dense/model.safetensors,safetensors
sentence-transformers/gtr-t5-base,7027e9594267928589816394bdd295273ddc0739,sentence-transformers/gtr-t5-base/model.safetensors,safetensors
sentence-transformers/gtr-t5-base,8e6e372ba25a826e8e0c7d70f246e95d856cd5b2,sentence-transformers/gtr-t5-base/2_Dense/pytorch_model.bin,torch.save
sentence-transformers/gtr-t5-base,8e6e372ba25a826e8e0c7d70f246e95d856cd5b2,sentence-transformers/gtr-t5-base/pytorch_model.bin,torch.save
sentence-transformers/gtr-t5-base,8e6e372ba25a826e8e0c7d70f246e95d856cd5b2,sentence-transformers/gtr-t5-base/spiece.model,ONNX
sentence-transformers/facebook-dpr-question_encoder-single-nq-base,50c4874f5cec3cd5405a7783a0b098748f9a2441,sentence-transformers/facebook-dpr-question_encoder-single-nq-base/model.safetensors,safetensors
sentence-transformers/facebook-dpr-question_encoder-single-nq-base,4af249243a8a724a781ebeb159d82a78ee32a33c,sentence-transformers/facebook-dpr-question_encoder-single-nq-base/tf_model.h5,h5/hdf5
sentence-transformers/facebook-dpr-question_encoder-single-nq-base,72f51c9c163e6bb9a4ce3da90c620f1e17d4bd35,sentence-transformers/facebook-dpr-question_encoder-single-nq-base/pytorch_model.bin,torch.save
sentence-transformers/facebook-dpr-question_encoder-multiset-base,d3a3526c652c146ae8b0627a0bcafb09ed9ce498,sentence-transformers/facebook-dpr-question_encoder-multiset-base/model.safetensors,safetensors
sentence-transformers/facebook-dpr-question_encoder-multiset-base,b9b2a32fb410b3b231951784863b9acd50c74e57,sentence-transformers/facebook-dpr-question_encoder-multiset-base/tf_model.h5,h5/hdf5
sentence-transformers/facebook-dpr-question_encoder-multiset-base,b158eae8edfb4aea0dfbead38427829ebe020820,sentence-transformers/facebook-dpr-question_encoder-multiset-base/pytorch_model.bin,torch.save
