repo_url,commit_hash,model_file_path,serialization_format
funnel-transformer/intermediate-base,cb4b194cd6b24fce6509407e5bb1edd33cd6de36,funnel-transformer/intermediate-base/pytorch_model.bin,pickle
flax-community/gpt-2-spanish,19b3ea27b21346ded1260c16681d13cac66b8f91,flax-community/gpt-2-spanish/model.safetensors,safetensors
flax-community/gpt-2-spanish,42335c5dfdf5fc2cc7f803ab46f56ef43892ddb8,flax-community/gpt-2-spanish/pytorch_model.bin,torch.save
flax-community/bigband,c08af8620af3ff349f7f1f3a49234942cbf28f8a,flax-community/bigband/spiece.model,ONNX
flaubert/flaubert_small_cased,61f05e8b7487e657cba1a9173f00389ec23b343c,flaubert/flaubert_small_cased/model.safetensors,safetensors
flaubert/flaubert_small_cased,0248e91a6312e7c45abe71658879f279b9c9acce,flaubert/flaubert_small_cased/pytorch_model.bin,pickle
flaubert/flaubert_large_cased,a01fdfb16eee80a8411d244ef58181da7ffe7d81,flaubert/flaubert_large_cased/model.safetensors,safetensors
flaubert/flaubert_large_cased,24970349201aa8509cb4bb3794c49626ab19df33,flaubert/flaubert_large_cased/pytorch_model.bin,pickle
flaubert/flaubert_base_uncased,8eea44ab77fa0003b7c96b0b0594d816aa5ce6fe,flaubert/flaubert_base_uncased/pytorch_model.bin,pickle
flaubert/flaubert_base_cased,f681df336b523e136915ae97bc8bd0ef4933ae36,flaubert/flaubert_base_cased/model.safetensors,safetensors
flaubert/flaubert_base_cased,5d539c6d02bde14a84e8bdb56d189e8b7b44502b,flaubert/flaubert_base_cased/pytorch_model.bin,pickle
flair/upos-multi,0ee3d864a62caff7c8034ed8732883e900ff2cee,flair/upos-multi/pytorch_model.bin,torch.save
flair/upos-multi,a5e34eb4a926be240dab5d4d5e13e1e908b0396e,flair/upos-multi/pytorch_model.bin,pickle
flair/ner-german-legal,69c73dd705665388224cff919a529dd53750fca6,flair/ner-german-legal/pytorch_model.bin,torch.save
flair/ner-german-legal,cf27b9e01adebf3be75fae5ba722b4bc1ffce0d2,flair/ner-german-legal/pytorch_model.bin,torch.save
flair/ner-english,b13c26b4f49340c82d47644a51804db29bec8d3f,flair/ner-english/pytorch_model.bin,torch.save
flair/ner-english,8280adae5dba43c6bea2e89986044fd50394f951,flair/ner-english/pytorch_model.bin,torch.save
flair/ner-english,f894c26b1f8bbccd797b462a4c83ef3a3502cb37,flair/ner-english/pytorch_model.bin,pickle
flair/ner-english-fast,f75577be7dbb6f47ea7681664560349e870aef18,flair/ner-english-fast/pytorch_model.bin,torch.save
flair/ner-english-fast,5064d3a9ff6191757d5fb3d492389b825cd8ba4c,flair/ner-english-fast/pytorch_model.bin,torch.save
flair/frame-english,d8999b42481e939b114ea07291913f2962809b11,flair/frame-english/pytorch_model.bin,torch.save
flair/frame-english,b01fad15e2f851d1c0a7990ff7747df7f27429f8,flair/frame-english/pytorch_model.bin,torch.save
flair/frame-english,b6105285fd790471e5676d5f150f60b4e7e3fb9c,flair/frame-english/pytorch_model.bin,pickle
flair/frame-english-fast,4e4832658f8f57f15ff7741862e709264225f94e,flair/frame-english-fast/pytorch_model.bin,torch.save
flair/frame-english-fast,5289cfd96d9babef84cf9cee5015a6cb4aef8018,flair/frame-english-fast/pytorch_model.bin,torch.save
flair/frame-english-fast,6ad8188891f2816d99b10d247f6a0cfc4aa2319c,flair/frame-english-fast/pytorch_model.bin,pickle
facebook/xlm-roberta-xl,aa5d120255845efeebc9b7f42822a1dd0f9ece9d,facebook/xlm-roberta-xl/model.safetensors,safetensors
