repo_url,commit_hash,model_file_path,serialization_format
TurkuNLP/bert-base-finnish-uncased-v1,69e3fe8c84be855b1b33fc7df8ca179f499d9d4d,TurkuNLP/bert-base-finnish-uncased-v1/model.safetensors,safetensors
TurkuNLP/bert-base-finnish-uncased-v1,ba3df7a88397058416f5ad72701cfc9cf5cd4e91,TurkuNLP/bert-base-finnish-uncased-v1/tf_model.h5,h5/hdf5
TurkuNLP/bert-base-finnish-uncased-v1,e1813c4ca252cfb4b29d9ccf6a4275c1c9400569,TurkuNLP/bert-base-finnish-uncased-v1/pytorch_model.bin,pickle
TurkuNLP/bert-base-finnish-cased-v1,87b4eaac147499b3e54d2af200244b502501712c,TurkuNLP/bert-base-finnish-cased-v1/model.safetensors,safetensors
TurkuNLP/bert-base-finnish-cased-v1,a43ef992fccfad2b67f136b2efa392aad3e850bb,TurkuNLP/bert-base-finnish-cased-v1/tf_model.h5,h5/hdf5
TurkuNLP/bert-base-finnish-cased-v1,27a944bdbe295fc186f4e1173e4aaac20dd3a8f9,TurkuNLP/bert-base-finnish-cased-v1/pytorch_model.bin,pickle
T-Systems-onsite/mt5-small-sum-de-en-v2,c1058c82e9108cf84f4e5a42df150d2ba22d270a,T-Systems-onsite/mt5-small-sum-de-en-v2/model.safetensors,safetensors
T-Systems-onsite/mt5-small-sum-de-en-v2,d00e94d161c2799ba45b2b3a27bcefeca64ac7ad,T-Systems-onsite/mt5-small-sum-de-en-v2/pytorch_model.bin,torch.save
T-Systems-onsite/mt5-small-sum-de-en-v2,d00e94d161c2799ba45b2b3a27bcefeca64ac7ad,T-Systems-onsite/mt5-small-sum-de-en-v2/spiece.model,ONNX
T-Systems-onsite/cross-en-de-roberta-sentence-transformer,fb7dea62734262b9155eeaf0881ae177eaa7ceaf,T-Systems-onsite/cross-en-de-roberta-sentence-transformer/model.safetensors,safetensors
T-Systems-onsite/cross-en-de-roberta-sentence-transformer,17bdd111a862ec99279be149fc9efa4f9122bcc1,T-Systems-onsite/cross-en-de-roberta-sentence-transformer/tf_model.h5,h5/hdf5
T-Systems-onsite/cross-en-de-roberta-sentence-transformer,f3234afd2d4d2ffdc6747e8169eccbba30d6b559,T-Systems-onsite/cross-en-de-roberta-sentence-transformer/pytorch_model.bin,torch.save
T-Systems-onsite/cross-en-de-roberta-sentence-transformer,94dfac56161500aa82115d5262d715303f43417d,T-Systems-onsite/cross-en-de-roberta-sentence-transformer/sentencepiece.bpe.model,ONNX
T-Systems-onsite/cross-de-es-roberta-sentence-transformer,a218f375527ac9abb56fb21310cc99b01b9d193c,T-Systems-onsite/cross-de-es-roberta-sentence-transformer/model.safetensors,safetensors
T-Systems-onsite/cross-de-es-roberta-sentence-transformer,e5a811f8803d1cfd92e72bb56b17902905f0dd05,T-Systems-onsite/cross-de-es-roberta-sentence-transformer/pytorch_model.bin,torch.save
T-Systems-onsite/cross-de-es-roberta-sentence-transformer,e5a811f8803d1cfd92e72bb56b17902905f0dd05,T-Systems-onsite/cross-de-es-roberta-sentence-transformer/sentencepiece.bpe.model,ONNX
s-nlp/xlmr_formality_classifier,1f78e46df2dba06b3fb6cf7805c61d7b3c310dfb,s-nlp/xlmr_formality_classifier/model.safetensors,safetensors
s-nlp/xlmr_formality_classifier,b756ecbae6c6f368e4346ef889a18d3465134f28,s-nlp/xlmr_formality_classifier/pytorch_model.bin,torch.save
s-nlp/roberta_toxicity_classifier,35d40101ee9c7673709ce65903f983182fb5a6de,s-nlp/roberta_toxicity_classifier/pytorch_model.bin,torch.save
